,Loyalty#,Province or State,City,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,DaysSinceEnrollment,DaysSinceCancellation,EnrollmentDurationInDays,IsCancelled,SumNumFlights,AvgNumFlights,AvgVarNumFlights,SumPointsAccumulated,PropOfRedeem,PropOfCompanionFlights,MonthsSinceLastFlight,NumMonthsWithFlights,Flights_Month_1,Flights_Month_2,Flights_Month_3,Flights_Month_4,Flights_Month_5,Flights_Month_6,Flights_Month_7,Flights_Month_8,Flights_Month_9,Flights_Month_10,Flights_Month_11,Flights_Month_12,PropCompFlightsSeason_LowSeasonEarlyYear,PropCompFlightsSeason_PeakSeasonSummer,PropCompFlightsSeason_Autumn,PropCompFlightsSeason_HolidayPeak
86,654748,Ontario,Ottawa,female,Bachelor,Rural,46210.0,Married,Star,3996.77,Standard,636,392.0,244.0,True,79.0,7.9,43.22,15269.02,0.0,20.25,12.0,10.0,0.0,0.0,0.0,0.0,0.0,11.37,0.0,0.0,27.84,19.02,11.37,30.39,0.0,0.0,15.14,37.41
87,984713,Ontario,Sudbury,female,College,Suburban,0.0,Single,Star,3997.48,Standard,148,,148.0,False,15.0,7.5,84.85,2713.0,100.0,60.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,60.0,0.0
88,114835,Ontario,Toronto,female,Master,Suburban,19782.0,Divorced,Star,4001.52,Standard,545,,545.0,False,127.0,7.055555555555555,58.63,35028.88,0.0,22.83,0.0,18.0,9.09,14.29,3.9,6.49,18.18,1.3,0.0,10.5,19.48,27.12,38.08,12.75,25.0,93.33,5.19,27.78
89,328936,Ontario,Thunder Bay,female,Bachelor,Suburban,28987.0,Married,Star,4005.72,Standard,1380,,1380.0,False,227.0,8.73076923076923,52.09,36080.01,37.98,33.04,0.0,26.0,11.39,0.0,7.98,6.7,17.46,19.05,19.94,16.05,10.38,10.81,11.6,2.54,36.52,36.09,17.71,0.0
90,845864,British Columbia,Vancouver,female,Doctor,Urban,15413.0,Married,Star,4013.85,Standard,2076,,2076.0,False,212.0,8.48,59.46,48433.03,43.07,28.77,0.0,25.0,0.0,11.44,9.76,16.76,16.76,21.67,14.98,3.19,3.51,4.49,1.75,5.26,20.52,24.79,77.78,100.0
91,645265,Quebec,Quebec City,male,Bachelor,Suburban,56586.0,Married,Star,4013.95,Standard,2126,,2126.0,False,166.0,6.384615384615385,56.4,51241.86,5.75,21.08,0.0,26.0,11.89,9.43,3.85,0.0,9.53,18.42,5.77,11.02,13.59,0.0,14.25,8.66,34.06,21.11,8.81,38.89
92,223587,British Columbia,Vancouver,female,Bachelor,Rural,93284.0,Married,Star,4013.96,Standard,497,,497.0,False,128.0,7.111111111111111,56.64,27897.83,30.89,17.97,0.0,18.0,6.56,9.84,1.64,16.39,0.0,6.56,9.84,26.23,22.4,20.21,9.48,29.69,9.52,0.0,19.38,23.02
93,158560,British Columbia,Vancouver,male,Bachelor,Suburban,37384.0,Married,Star,4014.45,Standard,1115,,1115.0,False,154.0,8.105263157894736,37.67,32648.98,72.57,31.17,0.0,19.0,5.17,11.45,11.45,18.97,20.77,0.0,13.3,0.0,20.12,5.17,0.0,20.77,51.12,39.88,0.0,18.1
94,417584,British Columbia,Vancouver,male,Bachelor,Suburban,37384.0,Married,Star,4014.45,Standard,1688,,1688.0,False,177.0,7.695652173913044,67.11,33217.52,28.75,17.51,0.0,23.0,10.79,15.79,9.57,7.48,2.45,30.07,23.36,0.0,13.71,15.36,0.0,1.75,27.21,10.88,20.41,0.0
95,566033,Ontario,Toronto,male,College,Urban,0.0,Married,Star,4015.21,Standard,1293,891.0,402.0,True,,,,,,,,,,,,,,,,,,,,,,,,
96,957912,Quebec,Montreal,female,Bachelor,Urban,80055.0,Married,Star,4015.34,2021 Promotion,316,,316.0,False,189.0,8.217391304347826,55.52,37563.72,0.0,25.93,0.0,23.0,13.42,0.0,25.04,6.22,10.11,14.29,10.64,12.71,11.11,14.39,0.0,19.48,14.7,21.53,28.68,0.0
97,425854,Ontario,Toronto,female,High School or Below,Rural,10074.0,Married,Star,4016.13,Standard,769,,769.0,False,195.0,9.285714285714286,44.16,35638.21,27.91,18.97,6.0,21.0,13.39,0.0,19.61,17.65,16.44,21.19,19.46,2.04,18.07,4.84,0.0,10.43,20.58,29.35,17.78,6.25
98,174896,Alberta,Edmonton,female,College,Urban,0.0,Single,Star,4016.54,Standard,1354,1110.0,244.0,True,,,,,,,,,,,,,,,,,,,,,,,,
99,695855,Quebec,Montreal,female,College,Suburban,0.0,Divorced,Star,4019.38,Standard,2093,,2093.0,False,153.0,6.12,77.7,37400.77,17.54,14.38,0.0,25.0,7.42,5.27,21.63,5.21,11.98,30.51,14.68,0.0,10.03,9.57,9.57,15.25,12.55,10.37,26.41,0.0
100,699511,British Columbia,West Vancouver,female,College,Rural,0.0,Divorced,Star,4019.38,Standard,1638,,1638.0,False,152.0,8.941176470588236,46.87,18753.489999999998,0.0,27.63,3.0,17.0,0.0,19.87,16.1,12.11,0.0,3.99,25.84,17.86,29.57,0.0,8.86,0.0,25.6,0.0,41.89,0.0
101,377322,Alberta,Edmonton,female,Bachelor,Urban,41833.0,Married,Star,4023.81,Standard,967,,967.0,False,254.0,8.758620689655173,52.73,43499.57,63.19,36.61,1.0,29.0,1.08,5.63,4.3,11.83,13.04,20.2,14.24,9.56,4.3,5.52,13.04,5.58,34.88,34.14,25.08,100.0
102,511053,Ontario,Toronto,male,Bachelor,Suburban,41833.0,Married,Star,4023.81,Standard,1388,,1388.0,False,139.0,5.791666666666667,71.1,28679.21,41.42,8.63,0.0,22.0,17.22,9.6,27.5,18.36,0.93,0.0,15.96,22.5,2.5,10.96,0.93,14.91,6.87,6.25,12.17,0.0
103,890753,Quebec,Montreal,male,College,Urban,0.0,Married,Star,4025.1,Standard,484,,484.0,False,92.0,8.363636363636363,62.19,9411.61,100.0,14.13,0.0,11.0,0.0,4.84,9.68,6.45,6.45,19.35,0.0,22.58,11.29,0.0,17.74,67.2,5.88,3.85,5.56,53.27
104,796670,Manitoba,Winnipeg,female,Bachelor,Suburban,21359.0,Married,Star,4035.68,Standard,1782,,1782.0,False,235.0,8.703703703703704,48.2,44386.28,21.03,31.06,0.0,27.0,4.66,7.28,24.53,11.72,12.08,10.98,18.73,12.08,18.87,7.99,7.15,13.2,45.63,19.76,23.81,28.57
105,556136,Quebec,Montreal,female,College,Rural,0.0,Married,Star,4035.77,Standard,705,,705.0,False,188.0,7.52,69.64,51918.92,15.48,26.6,0.0,25.0,11.43,0.0,11.34,5.9,4.89,19.34,24.2,9.32,14.68,2.49,0.0,9.94,37.34,31.36,10.83,0.0
106,513081,Alberta,Edmonton,female,Bachelor,Rural,90760.0,Married,Star,4037.5,Standard,1151,,1151.0,False,137.0,5.48,59.63,40211.11,61.54,44.53,0.0,25.0,7.34,7.58,4.0,8.22,10.34,17.77,8.0,4.0,17.31,22.0,14.98,18.0,49.58,70.0,41.77,46.63
107,930718,Quebec,Montreal,female,High School or Below,Suburban,21586.0,Married,Star,4037.55,Standard,1265,,1265.0,False,247.0,8.517241379310345,57.66,50899.33,33.15,19.03,0.0,28.0,7.05,1.49,9.89,7.05,14.05,15.13,14.37,14.37,11.23,14.29,3.17,9.77,23.62,18.44,21.48,0.0
108,235872,Ontario,Toronto,female,Doctor,Urban,13330.0,Single,Star,4046.94,Standard,2111,,2111.0,False,214.0,9.727272727272727,53.48,27586.01,69.63,18.69,0.0,22.0,1.61,10.49,16.58,0.0,11.29,22.38,9.07,27.42,3.26,11.19,14.52,21.03,22.24,22.22,15.0,6.14
109,881142,British Columbia,Vancouver,female,Doctor,Suburban,13330.0,Single,Star,4046.94,Standard,825,582.0,243.0,True,63.0,6.3,21.23,15610.93,83.76,33.33,19.0,10.0,23.83,14.25,23.83,20.64,17.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,0.0,0.0
110,295147,British Columbia,Kelowna,male,Bachelor,Urban,92801.0,Married,Star,4048.16,Standard,588,,588.0,False,148.0,7.4,60.5,39460.53,59.22,45.27,1.0,20.0,6.78,5.08,0.0,1.69,3.39,30.03,14.07,11.43,23.81,9.93,15.25,0.0,20.0,46.56,46.89,0.0
111,306110,Ontario,Toronto,male,Bachelor,Suburban,44661.0,Married,Star,4053.37,Standard,2058,,2058.0,False,124.0,6.2,89.05,31048.3,62.75,26.61,0.0,18.0,11.65,28.62,7.23,3.58,8.26,15.4,10.94,0.0,0.0,7.81,0.0,35.18,25.18,74.36,100.0,12.33
112,295217,Ontario,Toronto,female,Doctor,Urban,11621.0,Divorced,Star,4059.57,Standard,938,,938.0,False,132.0,6.947368421052632,56.26,27840.58,77.49,29.55,0.0,19.0,9.71,34.38,20.59,13.24,10.2,0.0,24.77,11.76,19.12,2.94,0.0,9.85,36.15,47.41,13.33,33.33
113,711363,Ontario,Sudbury,male,College,Suburban,0.0,Married,Star,4064.11,2021 Promotion,250,6.0,244.0,True,41.0,6.833333333333333,43.82,7513.0,0.0,19.51,1.0,6.0,0.0,0.0,0.0,0.0,7.32,12.2,19.51,0.0,21.95,12.2,26.83,0.0,0.0,61.54,0.0,0.0
114,591731,Ontario,Toronto,male,Bachelor,Rural,26599.0,Married,Star,4064.18,Standard,1922,,1922.0,False,227.0,7.566666666666666,40.28,50544.41,20.21,29.96,0.0,30.0,11.6,6.0,14.56,12.06,6.57,8.85,11.56,10.73,11.4,5.16,10.0,15.0,8.63,53.16,74.36,0.0
115,326905,British Columbia,Vancouver,female,College,Urban,0.0,Married,Star,4068.09,Standard,692,,692.0,False,176.0,7.6521739130434785,63.49,26849.53,22.02,17.05,2.0,22.0,19.23,0.0,0.75,15.36,22.12,7.63,25.56,10.84,11.54,11.28,2.37,0.0,18.59,15.0,24.24,0.0
116,375511,Quebec,Montreal,female,Bachelor,Urban,37435.0,Single,Star,4070.05,Standard,1638,,1638.0,False,243.0,8.678571428571429,60.25,53514.54,36.42,21.81,2.0,27.0,0.8,4.1,5.44,12.11,19.23,23.08,18.44,7.86,13.98,15.69,7.89,12.11,10.52,40.67,8.77,44.95
117,485283,Ontario,Toronto,male,Bachelor,Suburban,96443.0,Single,Star,4072.85,Standard,481,,481.0,False,69.0,6.9,64.62,17868.47,25.92,33.33,0.0,10.0,0.0,0.0,0.0,0.0,22.03,18.64,0.0,0.0,18.64,40.11,37.29,8.47,53.85,45.45,11.11,100.0
118,760158,Ontario,Toronto,female,Bachelor,Suburban,29549.0,Divorced,Star,4076.63,2021 Promotion,315,,315.0,False,59.0,8.428571428571429,35.5,13836.0,17.47,8.47,0.0,7.0,0.0,0.0,0.0,15.25,11.86,16.95,16.95,0.0,22.03,0.0,6.78,10.17,31.25,0.0,0.0,0.0
119,797685,Alberta,Edmonton,male,College,Suburban,0.0,Married,Star,4079.13,Standard,575,,575.0,False,141.0,8.294117647058824,48.18,26867.77,67.47,24.11,0.0,17.0,6.94,0.0,4.17,0.0,0.0,26.39,17.74,6.94,16.81,18.11,8.33,29.74,25.0,24.92,2.9,46.35
120,216467,New Brunswick,Fredericton,male,Doctor,Suburban,13483.0,Married,Star,4083.56,Standard,1631,,1631.0,False,155.0,5.961538461538462,79.46,39815.62,18.43,11.61,0.0,26.0,14.75,3.11,6.79,0.0,4.6,29.56,6.24,9.73,9.57,16.03,1.64,18.47,41.52,4.9,0.0,0.0
121,958839,Quebec,Montreal,male,Doctor,Rural,13483.0,Married,Star,4083.56,Standard,136,,136.0,False,31.0,7.75,59.95,6310.0,0.0,25.81,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.71,35.48,19.35,6.45,0.0,0.0,27.59,0.0
122,539673,Ontario,Toronto,female,Bachelor,Urban,24123.0,Married,Star,4087.51,Standard,1409,207.0,1202.0,True,145.0,8.055555555555555,44.75,24487.04,31.18,8.28,10.0,18.0,16.84,34.86,21.4,0.0,0.0,8.39,0.0,0.0,8.39,3.78,15.25,15.25,4.05,0.0,21.88,0.0
123,746226,British Columbia,Whistler,female,Bachelor,Urban,43177.0,Married,Star,4089.04,Standard,347,,347.0,False,11.0,11.0,0.0,1712.0,0.0,63.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,63.64
124,484718,British Columbia,Vancouver,male,Bachelor,Urban,60759.0,Single,Star,4089.46,Standard,2381,,2381.0,False,174.0,6.0,65.31,37254.54,55.34,18.39,1.0,28.0,5.38,8.79,0.83,9.81,13.61,10.53,29.23,12.49,15.01,13.81,4.87,0.0,26.46,24.4,5.22,0.0
125,528492,Quebec,Hull,male,Bachelor,Suburban,38884.0,Married,Star,4090.75,Standard,1300,42.0,1258.0,True,197.0,7.576923076923077,53.47,44920.85,27.21,25.38,1.0,25.0,18.36,10.65,14.6,3.61,11.67,0.67,6.67,10.0,19.01,12.19,8.52,16.06,23.4,80.0,27.74,0.0
126,995091,British Columbia,Whistler,female,Bachelor,Suburban,32180.0,Married,Star,4095.2,Standard,471,,471.0,False,57.0,5.181818181818182,84.48,13286.06,30.84,22.81,0.0,10.0,0.0,1.79,5.36,14.29,5.36,5.36,0.0,0.0,23.21,17.86,54.46,17.86,60.0,0.0,55.36,0.0
127,632793,Quebec,Hull,female,High School or Below,Suburban,20079.0,Single,Star,4097.37,Standard,923,,923.0,False,159.0,6.115384615384615,66.11,34697.71,22.4,30.82,0.0,25.0,7.55,5.66,0.0,14.5,0.86,3.74,20.16,20.76,4.67,11.97,8.8,18.89,45.96,39.86,20.67,2.22
128,912220,British Columbia,Vancouver,male,High School or Below,Suburban,20079.0,Single,Star,4097.37,Standard,1960,1717.0,243.0,True,,,,,,,,,,,,,,,,,,,,,,,,
129,382197,British Columbia,Vancouver,male,Bachelor,Rural,51193.0,Married,Star,4100.47,Standard,426,183.0,243.0,True,47.0,7.833333333333333,43.79,6104.73,60.33,25.53,7.0,6.0,26.32,0.0,15.79,23.68,34.21,0.0,0.0,0.0,0.0,0.0,100.0,0.0,31.58,0.0,0.0,0.0
130,705196,British Columbia,Whistler,female,College,Rural,0.0,Single,Star,4101.94,Standard,1860,,1860.0,False,268.0,8.933333333333334,50.66,39517.87,37.82,25.75,0.0,29.0,0.0,7.57,8.7,10.97,5.12,12.48,15.29,18.77,10.17,7.13,0.0,3.8,31.22,14.14,49.65,15.0
131,123094,British Columbia,Vancouver,female,Bachelor,Urban,82427.0,Married,Star,4103.85,Standard,348,,348.0,False,79.0,9.875,63.69,14416.0,17.61,27.85,0.0,8.0,0.0,3.8,7.59,13.92,5.06,21.52,26.58,11.39,0.0,0.0,0.0,10.13,12.5,23.4,0.0,100.0
132,821515,British Columbia,Dawson Creek,female,Bachelor,Rural,39492.0,Married,Star,4105.58,2021 Promotion,293,,293.0,False,22.0,4.4,87.43,5630.0,0.0,4.55,1.0,5.0,0.0,0.0,0.0,40.91,4.55,4.55,0.0,0.0,13.64,0.0,36.36,0.0,0.0,0.0,9.09,0.0
133,119488,Quebec,Tremblant,female,College,Suburban,0.0,Single,Star,4108.26,Standard,551,,551.0,False,156.0,8.666666666666666,49.27,26902.829999999998,0.0,11.54,0.0,18.0,1.37,10.96,19.18,4.11,15.07,0.0,2.74,1.37,25.21,24.06,23.39,17.09,10.81,0.0,14.1,0.0
134,287750,Ontario,Ottawa,female,College,Rural,0.0,Single,Star,4109.31,Standard,2323,,2323.0,False,209.0,7.7407407407407405,65.25,40411.78,56.72,33.01,0.0,27.0,0.0,6.42,20.53,16.16,10.64,6.06,20.88,15.96,7.48,3.19,6.98,5.56,26.22,31.71,41.27,66.67
135,735846,Ontario,Trenton,male,Bachelor,Rural,86657.0,Married,Star,4109.79,Standard,2313,,2313.0,False,160.0,5.517241379310345,103.74,47547.29,56.54,42.5,0.0,25.0,19.45,0.88,5.32,4.44,13.85,15.04,18.58,29.17,3.55,5.91,4.73,8.56,69.64,37.38,60.26,100.0
136,606026,British Columbia,Vancouver,male,Bachelor,Suburban,31842.0,Single,Star,4110.62,Standard,1255,,1255.0,False,246.0,7.454545454545454,69.14,43665.37,28.64,15.04,0.0,33.0,4.05,5.49,3.84,6.3,8.1,18.63,8.1,21.31,11.07,11.44,10.53,2.37,19.16,17.47,9.97,0.0
137,460291,British Columbia,West Vancouver,female,Bachelor,Urban,32210.0,Divorced,Star,4111.2,Standard,1215,,1215.0,False,201.0,7.730769230769231,57.1,43542.7,0.0,23.88,0.0,25.0,14.17,10.55,23.98,0.0,14.29,11.78,3.65,3.3,16.67,12.18,5.95,16.07,8.35,10.14,28.81,68.75
138,743001,British Columbia,Vancouver,female,Bachelor,Suburban,65085.0,Married,Star,4111.89,Standard,595,,595.0,False,122.0,8.133333333333333,65.53,23787.54,52.92,13.93,0.0,14.0,10.81,0.0,4.05,0.0,6.76,48.48,16.22,6.76,2.7,0.0,28.16,7.59,18.75,8.33,5.56,60.71
139,869799,Ontario,Toronto,female,Bachelor,Urban,65085.0,Married,Star,4111.89,Standard,1384,,1384.0,False,118.0,7.866666666666666,56.0,23273.34,24.78,24.58,2.0,15.0,8.45,27.75,8.45,14.08,21.13,22.54,0.0,17.98,6.23,18.31,42.58,0.0,11.07,74.6,13.59,0.0
140,520321,Ontario,London,female,Doctor,Suburban,25030.0,Married,Star,4112.84,Standard,1205,963.0,242.0,True,,,,,,,,,,,,,,,,,,,,,,,,
141,279419,British Columbia,West Vancouver,female,College,Urban,0.0,Single,Star,4117.37,Standard,2006,,2006.0,False,179.0,6.62962962962963,56.31,37743.79,49.58,37.99,0.0,26.0,18.03,14.03,15.13,3.28,4.19,1.64,14.47,12.76,10.69,15.67,8.81,7.07,46.67,87.45,11.59,0.0
142,170585,Ontario,Thunder Bay,male,Bachelor,Urban,69379.0,Single,Star,4118.59,Standard,1950,,1950.0,False,175.0,6.730769230769231,66.91,35777.66,16.81,36.57,0.0,26.0,12.95,6.0,11.46,12.95,22.03,18.3,29.38,5.64,6.21,6.23,5.08,6.78,29.37,34.27,64.58,75.0
143,188340,Ontario,Toronto,male,Bachelor,Urban,69379.0,Single,Star,4118.59,Standard,617,,617.0,False,228.0,9.5,57.74,45268.68,40.27,22.37,0.0,24.0,5.66,6.6,1.89,2.83,5.54,22.7,10.38,16.04,15.0,5.69,14.84,21.76,35.0,7.64,33.28,7.84
144,670817,Ontario,Ottawa,male,Bachelor,Rural,69379.0,Single,Star,4118.59,Standard,745,,745.0,False,215.0,8.26923076923077,47.95,53355.97,20.33,23.26,0.0,26.0,9.31,0.0,9.35,11.77,10.45,9.74,13.52,18.42,13.7,0.0,16.77,6.94,13.33,39.63,19.81,0.0
145,509513,British Columbia,Vancouver,male,College,Rural,0.0,Single,Star,4121.25,Standard,2213,,2213.0,False,229.0,8.481481481481481,56.96,39402.66,22.84,23.14,0.0,26.0,9.63,3.26,12.99,3.44,0.0,7.79,25.05,13.54,8.25,10.95,13.55,14.84,13.17,26.62,10.62,52.59
146,779247,Manitoba,Winnipeg,male,Bachelor,Urban,75272.0,Married,Star,4122.57,Standard,2294,,2294.0,False,250.0,9.615384615384615,59.79,35666.54,12.25,18.4,0.0,26.0,8.81,1.16,3.18,10.47,9.3,14.96,22.45,19.53,12.79,1.79,13.15,12.0,22.45,18.29,0.0,24.24
147,111255,Quebec,Hull,male,High School or Below,Urban,24732.0,Married,Star,4122.96,Standard,2129,,2129.0,False,213.0,8.192307692307692,52.13,52784.63,0.0,21.6,0.0,26.0,6.18,5.36,10.5,15.85,15.85,3.78,12.51,16.08,18.35,0.0,16.81,12.83,66.7,0.0,32.67,0.0
148,763061,Ontario,Toronto,male,Bachelor,Urban,34080.0,Married,Star,4126.61,Standard,1731,,1731.0,False,99.0,5.5,94.01,24902.89,31.85,12.12,4.0,17.0,2.36,0.0,25.57,3.75,47.62,0.0,16.71,32.37,0.0,0.0,3.75,11.53,29.41,0.0,100.0,0.0
149,509108,British Columbia,Whistler,female,College,Urban,0.0,Single,Star,4132.59,2021 Promotion,261,,261.0,False,31.0,10.333333333333334,82.31,2961.0,0.0,58.06,4.0,3.0,0.0,0.0,0.0,0.0,22.58,0.0,64.52,12.9,0.0,0.0,0.0,0.0,100.0,45.83,0.0,0.0
150,428919,Quebec,Montreal,female,Bachelor,Suburban,35945.0,Divorced,Star,4139.9,Standard,1254,,1254.0,False,166.0,7.545454545454546,53.13,34771.73,0.0,28.92,0.0,22.0,18.88,4.84,17.96,2.94,22.06,0.0,15.61,11.22,0.0,20.59,9.16,13.94,7.7,53.32,76.19,31.48
151,139863,Quebec,Montreal,male,Bachelor,Rural,48263.0,Married,Star,4142.56,Standard,1177,,1177.0,False,150.0,7.142857142857143,64.05,33987.18,37.81,31.33,0.0,20.0,12.89,6.9,2.04,22.45,2.04,27.77,21.29,0.0,8.89,21.43,18.37,4.69,44.86,46.83,18.56,50.0
152,695755,British Columbia,West Vancouver,female,Bachelor,Urban,64478.0,Married,Star,4144.87,Standard,2463,,2463.0,False,,,,,,,,,,,,,,,,,,,,,,,,
153,355331,Ontario,Thunder Bay,male,College,Suburban,0.0,Divorced,Star,4145.02,Standard,2002,,2002.0,False,260.0,8.666666666666666,44.98,32883.06,100.0,35.0,0.0,30.0,6.47,9.91,9.55,8.23,12.32,10.7,19.12,14.58,9.91,8.85,7.82,9.36,30.36,40.09,36.11,84.31
154,578837,Ontario,Toronto,male,College,Rural,0.0,Single,Star,4152.65,Standard,2429,,2429.0,False,142.0,5.916666666666667,55.26,46755.32,29.18,30.28,1.0,24.0,16.67,3.9,0.0,23.71,8.66,11.83,3.9,22.28,0.0,7.07,11.17,3.9,26.43,35.98,51.19,100.0
155,603248,British Columbia,Vancouver,male,College,Suburban,0.0,Married,Star,4157.7,Standard,1054,812.0,242.0,True,,,,,,,,,,,,,,,,,,,,,,,,
156,467182,Alberta,Edmonton,female,Bachelor,Rural,96263.0,Married,Star,4160.02,Standard,1831,69.0,1762.0,True,215.0,9.347826086956522,48.55,34964.18,39.94,22.33,2.0,23.0,1.23,14.24,11.18,14.91,17.66,11.46,16.05,18.66,12.35,6.99,0.0,0.0,12.19,46.09,3.17,0.0
157,601407,Ontario,Toronto,male,Bachelor,Rural,55897.0,Married,Star,4165.17,Standard,1204,,1204.0,False,154.0,9.058823529411764,63.59,25838.38,0.0,12.34,0.0,17.0,0.0,11.76,11.44,4.24,29.49,15.29,32.63,0.0,0.0,15.29,4.24,20.0,9.9,25.07,0.0,0.0
158,700871,Newfoundland,St. John's,female,Bachelor,Rural,58299.0,Married,Star,4165.25,Standard,1100,,1100.0,False,200.0,8.0,53.76,28082.35,0.0,20.5,0.0,25.0,9.57,12.69,6.0,4.64,3.3,0.0,20.91,0.0,16.24,17.33,4.66,15.54,30.42,31.24,17.43,0.0
159,203809,Alberta,Edmonton,female,High School or Below,Urban,17161.0,Married,Star,4165.35,Standard,2373,,2373.0,False,,,,,,,,,,,,,,,,,,,,,,,,
160,705589,Ontario,Toronto,female,College,Rural,0.0,Single,Star,4165.99,Standard,2414,,2414.0,False,237.0,7.181818181818182,63.28,46273.6,7.25,30.8,0.0,33.0,2.69,8.14,16.79,6.83,2.43,14.98,7.81,16.21,3.74,9.19,9.43,12.38,31.18,28.27,19.64,52.68
161,354438,Quebec,Montreal,male,College,Rural,0.0,Married,Star,4167.09,Standard,120,,120.0,False,13.0,13.0,0.0,1152.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
162,746060,British Columbia,Victoria,male,College,Rural,0.0,Married,Star,4167.09,Standard,1715,,1715.0,False,219.0,8.11111111111111,49.35,39934.07,15.76,27.85,0.0,27.0,0.0,0.0,6.29,8.13,3.09,19.87,15.01,13.96,13.75,10.58,11.06,6.58,13.2,36.78,19.24,20.83
163,469718,Ontario,Toronto,male,Bachelor,Rural,56901.0,Married,Star,4167.42,Standard,2178,,2178.0,False,189.0,7.269230769230769,76.4,49517.9,18.46,14.81,1.0,25.0,0.0,4.28,14.91,5.2,6.68,4.09,21.0,25.87,14.55,8.69,20.0,6.7,17.87,15.87,3.17,77.5
164,164429,British Columbia,Dawson Creek,female,Bachelor,Rural,35457.0,Single,Star,4169.36,Standard,2288,,2288.0,False,208.0,6.933333333333334,76.97,48033.87,51.08,33.17,1.0,29.0,8.1,8.94,9.82,1.8,17.42,23.93,1.82,1.82,14.45,3.07,11.07,0.0,38.25,13.33,44.46,0.0
165,708373,Ontario,Toronto,female,Bachelor,Suburban,35457.0,Single,Star,4169.36,Standard,644,,644.0,False,195.0,9.285714285714286,43.63,38683.92,0.0,21.03,0.0,21.0,8.75,0.0,17.5,7.62,8.75,23.91,19.32,6.06,14.37,12.5,17.36,10.0,1.08,21.64,37.83,12.5
166,225088,British Columbia,Vancouver,male,Bachelor,Suburban,90310.0,Married,Star,4170.34,Standard,1192,,1192.0,False,157.0,7.136363636363637,72.66,41803.01,0.0,23.57,0.0,22.0,6.95,3.77,0.0,16.98,11.31,0.0,19.18,21.21,5.65,12.52,0.0,20.44,5.21,47.57,7.41,20.83
167,100214,British Columbia,Vancouver,male,Bachelor,Suburban,42837.0,Married,Star,4170.57,Standard,1242,,1242.0,False,108.0,5.142857142857143,79.53,36453.77,35.41,15.74,0.0,19.0,0.0,11.95,7.14,0.0,0.0,6.46,0.0,6.46,21.47,20.15,4.43,28.19,25.0,89.29,1.85,0.0
168,459999,Quebec,Tremblant,male,Bachelor,Suburban,29462.0,Single,Star,4170.69,Standard,467,,467.0,False,106.0,9.636363636363637,35.12,16490.78,35.29,21.7,1.0,11.0,1.49,0.0,0.0,16.42,16.42,19.4,20.9,0.0,11.94,48.81,38.6,0.0,30.43,33.33,13.73,0.0
169,553936,Ontario,Toronto,female,Bachelor,Rural,29462.0,Single,Star,4170.69,Standard,1480,1237.0,243.0,True,,,,,,,,,,,,,,,,,,,,,,,,
170,268128,Ontario,Toronto,female,High School or Below,Urban,14108.0,Married,Star,4177.88,Standard,2168,,2168.0,False,205.0,7.884615384615385,65.49,35215.25,43.16,23.41,1.0,26.0,6.54,16.25,19.56,13.04,7.63,23.06,18.48,9.91,3.26,8.67,4.47,0.0,25.2,11.99,51.67,0.0
171,930584,British Columbia,Vancouver,male,College,Urban,0.0,Single,Star,4185.76,Standard,1248,,1248.0,False,193.0,7.423076923076923,61.46,31544.16,22.55,34.2,0.0,25.0,12.5,10.39,11.29,9.09,17.05,10.77,0.0,25.05,5.18,1.72,18.15,10.63,44.63,23.82,47.78,66.67
172,327796,Quebec,Quebec City,male,College,Urban,0.0,Single,Star,4191.06,Standard,569,,569.0,False,118.0,6.9411764705882355,73.37,28500.09,10.29,32.2,0.0,17.0,4.11,0.0,0.0,8.22,0.0,9.59,44.34,16.44,7.07,7.99,27.36,1.37,77.78,14.04,25.26,0.0
173,947467,British Columbia,Vancouver,female,Bachelor,Urban,24641.0,Married,Star,4196.43,Standard,1403,,1403.0,False,183.0,9.15,31.77,26394.63,55.91,19.13,0.0,20.0,10.81,9.31,18.32,12.16,16.27,0.0,18.92,0.0,0.0,14.26,14.92,19.06,14.51,0.0,28.57,23.02
174,743510,British Columbia,Vancouver,male,College,Suburban,0.0,Single,Star,4196.65,Standard,954,,954.0,False,134.0,8.933333333333334,36.02,25046.35,13.08,20.15,0.0,15.0,8.33,0.0,37.85,0.0,0.0,11.9,27.07,7.14,14.84,9.52,10.71,13.1,17.78,58.8,4.3,0.0
