Loyalty#,Province or State,City,Latitude,Longitude,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,DaysSinceEnrollment,EnrollmentDurationInDays,DaysSinceCancellation,IsCancelled,SumNumFlights,AvgNumFlights,AvgVarNumFlights,SumPointsAccumulated,PropOfRedeem,PropOfCompanionFlights,MonthsSinceLastFlight,NumMonthsWithFlights,LowSeason_SumShare,PeakSeason_SumShare,Autumn_SumShare,HolidayMonth_December_SumShare,LowSeason_CompShare,PeakSeason_CompShare,Autumn_CompShare,HolidayMonth_December_CompShare
699511,British Columbia,West Vancouver,49.328625,-123.16019,female,College,Rural,0.0,Divorced,Star,4019.38,Standard,1638,1638.0,,False,155.3,9.13529411764706,45.4,18753.489999999998,0.0,28.14,3.0,17.0,40.06,27.689999999999998,32.260000000000005,0.0,33.6,0.0,45.51,0.0
377322,Alberta,Edmonton,53.544388,-113.49093,female,Bachelor,Urban,41833.0,Married,Star,4023.81,Standard,967,967.0,,False,258.3,8.906896551724138,51.5,43499.57,63.19,37.13,1.0,29.0,32.209999999999994,43.36,20.759999999999998,3.68,36.18,34.38,33.21,100.0
511053,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,41833.0,Married,Star,4023.81,Standard,1388,1388.0,,False,142.6,5.941666666666666,68.34,28679.21,41.42,10.1,0.0,24.0,50.41,21.88,13.389999999999999,14.31,10.57,9.62,19.9,0.0
890753,Quebec,Montreal,45.50169,-73.567253,male,College,Urban,0.0,Married,Star,4025.1,Standard,484,484.0,,False,92.4,8.4,62.45,9411.61,100.0,14.61,0.0,11.0,18.4,28.14,19.48,33.98,5.88,3.85,5.56,33.44
796670,Manitoba,Winnipeg,49.895138,-97.138374,female,Bachelor,Suburban,21359.0,Married,Star,4035.68,Standard,1782,1782.0,,False,241.1,8.929629629629629,46.77,44386.28,21.03,31.9,0.0,27.0,38.74,32.31,15.809999999999999,13.15,48.18,19.51,28.08,18.93
556136,Quebec,Montreal,45.50169,-73.567253,female,College,Rural,0.0,Married,Star,4035.77,Standard,705,705.0,,False,191.6,7.664,66.87,51918.92,15.48,27.56,0.0,25.0,24.22,48.28,16.7,10.8,39.66,33.08,11.88,0.0
513081,Alberta,Edmonton,53.544388,-113.49093,female,Bachelor,Rural,90760.0,Married,Star,4037.5,Standard,1151,1151.0,,False,141.2,5.648,57.36,40211.11,61.54,46.18,0.0,25.0,32.16,22.240000000000002,27.97,17.63,50.44,42.68,44.05,46.18
930718,Quebec,Montreal,45.50169,-73.567253,female,High School or Below,Suburban,21586.0,Married,Star,4037.55,Standard,1265,1265.0,,False,252.5,8.706896551724139,55.68,50899.33,33.15,20.4,0.0,29.0,28.22,43.93,18.42,9.43,25.81,20.2,23.01,0.0
235872,Ontario,Toronto,43.653225,-79.383186,female,Doctor,Urban,13330.0,Single,Star,4046.94,Standard,2111,2111.0,,False,215.9,9.813636363636364,52.93,27586.01,69.63,19.45,0.0,22.0,31.260000000000005,33.019999999999996,14.73,20.98,22.81,23.98,17.92,8.39
881142,British Columbia,Vancouver,49.28273,-123.12074,female,Doctor,Suburban,13330.0,Single,Star,4046.94,Standard,825,243.0,582.0,True,64.6,6.459999999999999,18.93,15610.93,83.76,35.29,19.0,10.0,100.00999999999999,0.0,0.0,0.0,35.29,0.0,0.0,0.0
295147,British Columbia,Kelowna,49.887951,-119.49601,male,Bachelor,Urban,92801.0,Married,Star,4048.16,Standard,588,588.0,,False,150.2,7.51,60.22,39460.53,59.22,46.21,1.0,20.0,6.66,53.93,39.410000000000004,0.0,20.0,48.52,47.47,0.0
306110,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,44661.0,Married,Star,4053.37,Standard,2058,2058.0,,False,128.6,6.43,83.73,31048.3,62.75,28.62,0.0,20.0,39.82,24.650000000000002,3.89,31.65,27.93,36.91,100.0,14.25
295217,Ontario,Toronto,43.653225,-79.383186,female,Doctor,Urban,11621.0,Divorced,Star,4059.57,Standard,938,938.0,,False,134.5,7.078947368421052,54.58,27840.58,77.49,30.71,0.0,19.0,53.53,27.509999999999998,11.16,7.81,33.33,38.65,13.33,9.52
711363,Ontario,Sudbury,46.522099,-80.953033,male,College,Suburban,0.0,Married,Star,4064.11,2021 Promotion,250,244.0,6.0,True,41.0,6.833333333333333,43.82,7513.0,0.0,19.51,1.0,6.0,7.32,31.71,60.98,0.0,0.0,61.54,0.0,0.0
591731,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,26599.0,Married,Star,4064.18,Standard,1922,1922.0,,False,232.0,7.733333333333333,38.88,50544.41,20.21,31.81,0.0,30.0,46.940000000000005,27.67,20.209999999999997,5.17,12.21,52.34,57.36,0.0
326905,British Columbia,Vancouver,49.28273,-123.12074,female,College,Urban,0.0,Married,Star,4068.09,Standard,692,692.0,,False,179.3,7.7956521739130435,61.39,26849.53,22.02,18.07,2.0,23.0,39.27,44.0,16.74,0.0,21.87,11.41,26.67,0.0
375511,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Urban,37435.0,Single,Star,4070.05,Standard,1638,1638.0,,False,249.0,8.892857142857142,58.02,53514.54,36.42,22.41,2.0,28.0,23.650000000000002,33.13,34.81999999999999,8.39,11.54,38.42,9.0,45.45
485283,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,96443.0,Single,Star,4072.85,Standard,481,481.0,,False,70.4,7.040000000000001,61.0,17868.47,25.92,33.95,0.0,10.0,18.47,15.62,58.8,7.1,53.85,45.45,16.67,100.0
760158,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,29549.0,Divorced,Star,4076.63,2021 Promotion,315,315.0,,False,59.0,8.428571428571429,35.5,13836.0,17.47,8.47,0.0,7.0,27.11,33.9,28.810000000000002,10.17,31.25,0.0,0.0,0.0
797685,Alberta,Edmonton,53.544388,-113.49093,male,College,Suburban,0.0,Married,Star,4079.13,Standard,575,575.0,,False,142.3,8.370588235294118,47.97,26867.77,67.47,24.81,0.0,17.0,5.619999999999999,32.46,36.2,25.72,25.0,32.03,3.88,45.08
216467,New Brunswick,Fredericton,45.963589,-66.643112,male,Doctor,Suburban,13483.0,Married,Star,4083.56,Standard,1631,1631.0,,False,159.8,6.1461538461538465,75.31,39815.62,18.43,11.7,0.0,26.0,20.15,46.25,16.08,17.52,42.55,6.77,0.0,0.0
958839,Quebec,Montreal,45.50169,-73.567253,male,Doctor,Rural,13483.0,Married,Star,4083.56,Standard,136,136.0,,False,31.0,7.75,59.95,6310.0,0.0,25.81,0.0,4.0,0.0,0.0,93.53999999999999,6.45,0.0,0.0,27.59,0.0
539673,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,24123.0,Married,Star,4087.51,Standard,1409,1202.0,207.0,True,148.9,8.272222222222222,43.27,24487.04,31.18,10.21,10.0,18.0,52.79,7.66,25.53,14.04,7.25,0.0,25.0,0.0
746226,British Columbia,Whistler,50.116322,-122.95736,female,Bachelor,Urban,43177.0,Married,Star,4089.04,Standard,347,347.0,,False,11.0,11.0,0.0,1712.0,0.0,63.64,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,63.64
484718,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Urban,60759.0,Single,Star,4089.46,Standard,2381,2381.0,,False,179.0,6.172413793103448,62.09,37254.54,55.34,19.94,1.0,29.0,38.99,32.62,28.369999999999997,0.0,27.79,22.95,5.71,0.0
528492,Quebec,Hull,45.42873,-75.713364,male,Bachelor,Suburban,38884.0,Married,Star,4090.75,Standard,1300,1258.0,42.0,True,202.5,7.788461538461538,51.46,44920.85,27.21,26.12,1.0,26.0,49.580000000000005,5.88,33.29,11.26,24.0,66.39,31.01,0.0
995091,British Columbia,Whistler,50.116322,-122.95736,female,Bachelor,Suburban,32180.0,Married,Star,4095.2,Standard,471,471.0,,False,57.9,5.263636363636364,81.28,13286.06,30.84,24.01,0.0,11.0,25.91,5.18,51.64,17.27,60.0,0.0,16.39,0.0
632793,Quebec,Hull,45.42873,-75.713364,female,High School or Below,Suburban,20079.0,Single,Star,4097.37,Standard,923,923.0,,False,163.2,6.276923076923077,63.23,34697.71,22.4,31.56,0.0,26.0,19.6,37.75,24.130000000000003,18.5,41.88,44.81,24.11,3.31
912220,British Columbia,Vancouver,49.28273,-123.12074,male,High School or Below,Suburban,20079.0,Single,Star,4097.37,Standard,1960,243.0,1717.0,True,,,,,,,,,,,,,,,,
382197,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Rural,51193.0,Married,Star,4100.47,Standard,426,243.0,183.0,True,47.5,7.916666666666667,41.97,6104.73,60.33,25.26,7.0,6.0,80.0,0.0,20.0,0.0,31.58,0.0,0.0,0.0
705196,British Columbia,Whistler,50.116322,-122.95736,female,College,Rural,0.0,Single,Star,4101.94,Standard,1860,1860.0,,False,271.8,9.06,49.27,39517.87,37.82,26.53,0.0,30.0,32.26,46.33,17.03,4.38,31.01,15.41,48.6,25.21
123094,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,82427.0,Married,Star,4103.85,Standard,348,348.0,,False,79.0,9.875,63.69,14416.0,17.61,27.85,0.0,8.0,30.37,59.489999999999995,0.0,10.13,12.5,23.4,0.0,100.0
821515,British Columbia,Dawson Creek,55.759628,-120.23766,female,Bachelor,Rural,39492.0,Married,Star,4105.58,2021 Promotion,293,293.0,,False,22.0,4.4,87.43,5630.0,0.0,4.55,1.0,5.0,45.459999999999994,4.55,50.0,0.0,0.0,0.0,9.09,0.0
119488,Quebec,Tremblant,46.118462,-74.596184,female,College,Suburban,0.0,Single,Star,4108.26,Standard,551,551.0,,False,158.5,8.805555555555555,49.11,26902.829999999998,0.0,12.74,0.0,18.0,23.34,1.8900000000000001,58.239999999999995,16.53,10.81,0.0,17.55,0.0
287750,Ontario,Ottawa,45.421532,-75.697189,female,College,Rural,0.0,Single,Star,4109.31,Standard,2323,2323.0,,False,213.7,7.9148148148148145,63.14,40411.78,56.72,34.02,0.0,27.0,44.83,33.32,16.94,4.91,27.35,34.27,34.81,90.48
735846,Ontario,Trenton,44.101128,-77.576309,male,Bachelor,Rural,86657.0,Married,Star,4109.79,Standard,2313,2313.0,,False,166.2,5.73103448275862,97.06,47547.29,56.54,43.32,0.0,29.0,31.169999999999998,42.18,20.22,6.44,50.0,33.67,35.12,100.0
606026,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,31842.0,Single,Star,4110.62,Standard,1255,1255.0,,False,250.7,7.596969696969697,66.63,43665.37,28.64,15.92,0.0,33.0,26.68,41.52,29.119999999999997,2.67,21.82,16.91,10.55,0.0
460291,British Columbia,West Vancouver,49.328625,-123.16019,female,Bachelor,Urban,32210.0,Divorced,Star,4111.2,Standard,1215,1215.0,,False,205.6,7.907692307692307,55.04,43542.7,0.0,24.51,0.0,26.0,43.09,20.43,20.38,16.1,10.72,16.67,37.71,54.68
743001,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Suburban,65085.0,Married,Star,4111.89,Standard,595,595.0,,False,123.4,8.226666666666667,64.04,23787.54,52.92,14.51,0.0,15.0,12.96,50.559999999999995,23.580000000000002,12.88,18.75,12.82,6.87,30.82
869799,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,65085.0,Married,Star,4111.89,Standard,1384,1384.0,,False,120.4,8.026666666666667,53.76,23273.34,24.78,25.83,2.0,15.0,41.78,26.909999999999997,31.32,0.0,17.69,50.62,15.38,0.0
520321,Ontario,London,42.984924,-81.245277,female,Doctor,Suburban,25030.0,Married,Star,4112.84,Standard,1205,242.0,963.0,True,,,,,,,,,,,,,,,,
279419,British Columbia,West Vancouver,49.328625,-123.16019,female,College,Urban,0.0,Single,Star,4117.37,Standard,2006,2006.0,,False,184.5,6.833333333333333,54.0,37743.79,49.58,38.21,0.0,27.0,39.28999999999999,18.049999999999997,35.120000000000005,7.53,48.14,82.88,12.35,0.0
170585,Ontario,Thunder Bay,48.380894,-89.247681,male,Bachelor,Urban,69379.0,Single,Star,4118.59,Standard,1950,1950.0,,False,178.7,6.873076923076923,63.98,35777.66,16.81,37.83,0.0,26.0,39.84,43.089999999999996,14.829999999999998,2.24,28.65,37.14,58.87,75.0
188340,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Urban,69379.0,Single,Star,4118.59,Standard,617,617.0,,False,231.4,9.641666666666667,56.82,45268.68,40.27,23.21,0.0,24.0,12.75,33.88,32.89,20.48,40.0,14.03,35.35,8.44
670817,Ontario,Ottawa,45.421532,-75.697189,male,Bachelor,Rural,69379.0,Single,Star,4118.59,Standard,745,745.0,,False,218.5,8.403846153846153,46.49,53355.97,20.33,23.43,0.0,26.0,37.3,30.11,25.5,7.09,16.32,38.75,22.26,0.0
509513,British Columbia,Vancouver,49.28273,-123.12074,male,College,Rural,0.0,Single,Star,4121.25,Standard,2213,2213.0,,False,232.8,8.622222222222222,54.96,39402.66,22.84,23.88,0.0,27.0,20.060000000000002,32.56,32.78,14.6,19.06,30.21,11.27,44.71
779247,Manitoba,Winnipeg,49.895138,-97.138374,male,Bachelor,Urban,75272.0,Married,Star,4122.57,Standard,2294,2294.0,,False,253.20000000000002,9.73846153846154,58.37,35666.54,12.25,18.64,0.0,26.0,19.31,49.61,19.23,11.85,21.88,22.69,0.0,26.67
111255,Quebec,Hull,45.42873,-75.713364,male,High School or Below,Urban,24732.0,Married,Star,4122.96,Standard,2129,2129.0,,False,218.8,8.415384615384616,49.99,52784.63,0.0,21.89,0.0,26.0,34.550000000000004,31.490000000000002,21.71,12.25,43.25,0.0,32.0,0.0
763061,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Urban,34080.0,Married,Star,4126.61,Standard,1731,1731.0,,False,102.7,5.705555555555556,88.71,24902.89,31.85,13.92,4.0,18.0,38.85,48.2,3.7,9.25,26.32,0.0,100.0,0.0
509108,British Columbia,Whistler,50.116322,-122.95736,female,College,Urban,0.0,Single,Star,4132.59,2021 Promotion,261,261.0,,False,31.0,10.333333333333334,82.31,2961.0,0.0,58.06,4.0,3.0,22.58,77.42,0.0,0.0,100.0,45.83,0.0,0.0
428919,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Suburban,35945.0,Divorced,Star,4139.9,Standard,1254,1254.0,,False,168.7,7.668181818181818,51.63,34771.73,0.0,29.82,0.0,22.0,51.34,22.29,13.93,12.45,9.01,51.86,57.45,45.24
139863,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Rural,48263.0,Married,Star,4142.56,Standard,1177,1177.0,,False,153.5,7.309523809523809,61.93,33987.18,37.81,33.16,0.0,21.0,22.08,39.870000000000005,32.900000000000006,5.15,45.13,37.75,20.99,24.05
695755,British Columbia,West Vancouver,49.328625,-123.16019,female,Bachelor,Urban,64478.0,Married,Star,4144.87,Standard,2463,2463.0,,False,,,,,,,,,,,,,,,,
355331,Ontario,Thunder Bay,48.380894,-89.247681,male,College,Suburban,0.0,Divorced,Star,4145.02,Standard,2002,2002.0,,False,263.7,8.79,44.02,32883.06,100.0,36.52,0.0,30.0,43.09,27.310000000000002,21.729999999999997,7.89,33.63,35.0,35.08,61.54
578837,Ontario,Toronto,43.653225,-79.383186,male,College,Rural,0.0,Single,Star,4152.65,Standard,2429,2429.0,,False,146.1,6.0874999999999995,52.71,46755.32,29.18,31.42,1.0,24.0,47.089999999999996,30.11,18.89,3.9,15.55,47.5,31.16,100.0
603248,British Columbia,Vancouver,49.28273,-123.12074,male,College,Suburban,0.0,Married,Star,4157.7,Standard,1054,242.0,812.0,True,,,,,,,,,,,,,,,,
467182,Alberta,Edmonton,53.544388,-113.49093,female,Bachelor,Rural,96263.0,Married,Star,4160.02,Standard,1831,1762.0,69.0,True,219.7,9.552173913043477,47.2,34964.18,39.94,22.94,2.0,23.0,51.94,35.91,12.149999999999999,0.0,11.83,44.23,7.49,0.0
601407,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,55897.0,Married,Star,4165.17,Standard,1204,1204.0,,False,157.2,9.24705882352941,60.89,25838.38,0.0,12.91,0.0,17.0,43.2,35.31,10.69,10.81,11.49,22.52,0.0,0.0
700871,Newfoundland,St. John's,47.561508,-52.712578,female,Bachelor,Rural,58299.0,Married,Star,4165.25,Standard,1100,1100.0,,False,203.9,8.156,52.36,28082.35,0.0,21.09,0.0,25.0,27.18,20.75,36.93,15.15,25.99,35.93,17.8,0.0
203809,Alberta,Edmonton,53.544388,-113.49093,female,High School or Below,Urban,17161.0,Married,Star,4165.35,Standard,2373,2373.0,,False,,,,,,,,,,,,,,,,
705589,Ontario,Toronto,43.653225,-79.383186,female,College,Rural,0.0,Single,Star,4165.99,Standard,2414,2414.0,,False,242.6,7.351515151515152,61.52,46273.6,7.25,32.15,0.0,33.0,37.26,28.53,21.56,12.65,35.84,29.19,22.56,44.3
354438,Quebec,Montreal,45.50169,-73.567253,male,College,Rural,0.0,Married,Star,4167.09,Standard,120,120.0,,False,13.0,13.0,0.0,1152.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
746060,British Columbia,Victoria,48.428421,-123.36565,male,College,Rural,0.0,Married,Star,4167.09,Standard,1715,1715.0,,False,224.3,8.307407407407409,47.68,39934.07,15.76,27.78,0.0,27.0,14.529999999999998,47.35,32.0,6.11,17.48,36.82,17.41,36.5
469718,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,56901.0,Married,Star,4167.42,Standard,2178,2178.0,,False,193.7,7.449999999999999,73.67,49517.9,18.46,15.64,1.0,26.0,26.119999999999997,50.28999999999999,18.69,4.9,11.46,15.3,5.52,80.0
164429,British Columbia,Dawson Creek,55.759628,-120.23766,female,Bachelor,Rural,35457.0,Single,Star,4169.36,Standard,2288,2288.0,,False,214.2,7.14,73.98,48033.87,51.08,33.71,1.0,30.0,46.59,25.619999999999997,27.769999999999996,0.0,36.67,10.93,49.75,0.0
708373,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,35457.0,Single,Star,4169.36,Standard,644,644.0,,False,197.8,9.41904761904762,42.69,38683.92,0.0,21.49,0.0,21.0,21.44,45.25,29.28,4.04,2.36,19.66,39.55,12.5
225088,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,90310.0,Married,Star,4170.34,Standard,1192,1192.0,,False,161.3,7.331818181818182,70.1,41803.01,0.0,24.61,0.0,22.0,25.73,39.67,14.33,20.27,12.05,40.47,16.45,15.29
100214,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,42837.0,Married,Star,4170.57,Standard,1242,1242.0,,False,112.3,5.347619047619047,74.64,36453.77,35.41,17.54,0.0,21.0,13.709999999999999,15.86,42.92,27.52,19.48,83.15,3.94,0.0
459999,Quebec,Tremblant,46.118462,-74.596184,male,Bachelor,Suburban,29462.0,Single,Star,4170.69,Standard,467,467.0,,False,106.9,9.718181818181819,34.76,16490.78,35.29,21.52,1.0,11.0,21.519999999999996,25.259999999999998,53.22,0.0,30.43,33.33,12.3,0.0
553936,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,29462.0,Single,Star,4170.69,Standard,1480,243.0,1237.0,True,,,,,,,,,,,,,,,,
268128,Ontario,Toronto,43.653225,-79.383186,female,High School or Below,Urban,14108.0,Married,Star,4177.88,Standard,2168,2168.0,,False,209.8,8.069230769230769,63.26,35215.25,43.16,24.69,1.0,26.0,54.14,32.03,13.819999999999999,0.0,23.59,14.58,52.41,0.0
930584,British Columbia,Vancouver,49.28273,-123.12074,male,College,Urban,0.0,Single,Star,4185.76,Standard,1248,1248.0,,False,196.3,7.550000000000001,59.14,31544.16,22.55,34.9,0.0,26.0,38.56,32.910000000000004,17.07,11.46,34.74,23.99,51.34,42.22
327796,Quebec,Quebec City,46.813877,-71.207977,male,College,Urban,0.0,Single,Star,4191.06,Standard,569,569.0,,False,120.5,7.088235294117647,70.81,28500.09,10.29,32.2,0.0,17.0,7.470000000000001,52.040000000000006,39.66,0.83,77.78,25.52,33.05,0.0
947467,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,24641.0,Married,Star,4196.43,Standard,1403,1403.0,,False,186.1,9.305,31.29,26394.63,55.91,19.61,0.0,20.0,45.2,7.52,29.23,18.05,14.98,0.0,26.47,28.27
743510,British Columbia,Vancouver,49.28273,-123.12074,male,College,Suburban,0.0,Single,Star,4196.65,Standard,954,954.0,,False,135.3,9.020000000000001,35.3,25046.35,13.08,20.1,0.0,15.0,30.740000000000002,32.59,28.520000000000003,8.13,19.23,34.47,10.36,0.0
580324,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Rural,39913.0,Married,Star,4198.03,Standard,2021,2021.0,,False,121.8,5.536363636363636,61.75,40698.2,41.54,40.97,1.0,22.0,45.82000000000001,27.75,24.869999999999997,1.56,56.45,36.98,13.2,100.0
845613,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,30598.0,Married,Star,4198.03,Standard,78,-853.0,931.0,True,12.0,6.0,117.85,3155.0,100.0,33.33,0.0,2.0,0.0,0.0,8.33,91.67,0.0,0.0,0.0,36.36
936088,Manitoba,Winnipeg,49.895138,-97.138374,female,Bachelor,Rural,30598.0,Married,Star,4198.03,2021 Promotion,305,305.0,,False,200.6,6.917241379310345,65.61,38728.2,0.0,23.73,0.0,29.0,31.109999999999996,30.61,30.810000000000002,7.48,7.69,29.64,26.86,53.33
423324,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Suburban,51510.0,Divorced,Star,4200.37,Standard,385,385.0,,False,35.0,5.833333333333333,68.07,4035.0,0.0,11.43,3.0,6.0,71.42999999999999,2.86,25.71,0.0,16.0,0.0,0.0,0.0
101945,Nova Scotia,Halifax,44.648766,-63.575237,male,Bachelor,Urban,74057.0,Married,Star,4202.66,Standard,1861,1861.0,,False,194.3,8.447826086956523,42.79,37235.98,27.08,11.17,0.0,23.0,35.769999999999996,33.92,24.14,6.18,7.19,0.0,22.81,50.0
713636,Ontario,London,42.984924,-81.245277,male,Doctor,Suburban,10097.0,Married,Star,4212.8,Standard,1604,1604.0,,False,172.8,6.912000000000001,50.56,38014.92,11.77,18.4,0.0,25.0,39.64,23.380000000000003,30.319999999999997,6.66,19.42,17.33,0.0,100.0
302509,British Columbia,Dawson Creek,55.759628,-120.23766,male,Doctor,Urban,12160.0,Married,Star,4213.92,Standard,640,640.0,,False,127.1,6.689473684210526,72.81,20631.53,0.0,43.51,0.0,19.0,4.64,28.240000000000002,41.47,25.65,50.85,22.28,47.82,58.59
789421,British Columbia,Vancouver,49.28273,-123.12074,female,College,Suburban,0.0,Single,Star,4217.86,Standard,766,766.0,,False,152.7,6.3625,71.54,48564.6,0.0,16.76,5.0,24.0,34.64,34.25,16.18,14.93,37.05,11.47,0.0,0.0
914255,Ontario,Toronto,43.653225,-79.383186,male,College,Suburban,0.0,Single,Star,4217.86,Standard,1146,242.0,904.0,True,,,,,,,,,,,,,,,,
242377,Ontario,Trenton,44.101128,-77.576309,male,College,Rural,0.0,Single,Star,4221.31,2021 Promotion,262,262.0,,False,,,,,,,,,,,,,,,,
404426,British Columbia,Vancouver,49.28273,-123.12074,female,Doctor,Suburban,14170.0,Married,Star,4223.27,Standard,1575,1575.0,,False,123.4,5.365217391304348,67.85,40538.27,37.65,33.06,0.0,23.0,24.630000000000003,30.71,27.55,17.1,35.86,10.55,48.24,45.02
260106,Manitoba,Winnipeg,49.895138,-97.138374,female,Bachelor,Rural,77853.0,Single,Star,4228.25,Standard,2017,1408.0,609.0,True,36.1,6.016666666666667,107.24,10679.26,0.0,52.63,20.0,6.0,100.00000000000001,0.0,0.0,0.0,52.63,0.0,0.0,0.0
154643,Quebec,Montreal,45.50169,-73.567253,female,College,Suburban,0.0,Married,Star,4228.73,2021 Promotion,305,305.0,,False,194.9,8.85909090909091,43.1,34756.01,14.16,33.61,0.0,22.0,29.590000000000003,42.07,17.03,11.29,32.24,33.78,57.83,0.0
438023,British Columbia,West Vancouver,49.328625,-123.16019,male,College,Suburban,0.0,Married,Star,4228.73,Standard,2188,2188.0,,False,122.4,6.12,71.51,33461.18,0.0,23.12,1.0,20.0,60.46,7.27,30.72,1.55,26.22,78.65,0.0,100.0
397518,Saskatchewan,Regina,50.44521,-104.6189,male,Bachelor,Rural,60334.0,Married,Star,4235.18,Standard,333,242.0,91.0,True,56.0,8.0,56.83,9738.0,0.0,46.43,3.0,7.0,42.86,51.78,5.36,0.0,37.5,55.17,33.33,0.0
645742,Ontario,Kingston,44.231171,-76.485954,male,Bachelor,Suburban,60334.0,Married,Star,4235.18,Standard,1593,371.0,1222.0,True,,,,,,,,,,,,,,,,
872932,Quebec,Montreal,45.50169,-73.567253,male,High School or Below,Urban,25866.0,Married,Star,4236.3,Standard,1392,1392.0,,False,190.6,7.059259259259259,61.62,38738.33,17.45,27.39,0.0,27.0,37.620000000000005,16.11,41.03,5.25,10.6,38.11,35.68,50.0
407945,New Brunswick,Fredericton,45.963589,-66.643112,female,Bachelor,Urban,59038.0,Married,Star,4236.47,Standard,2196,2196.0,,False,246.3,7.945161290322581,60.31,54615.29,22.89,17.78,0.0,31.0,31.339999999999996,45.28,15.54,7.84,26.04,15.87,5.22,20.73
211714,British Columbia,Vancouver,49.28273,-123.12074,female,Doctor,Suburban,14476.0,Married,Star,4236.84,Standard,1301,1301.0,,False,259.4,7.411428571428571,59.59,49145.86,69.45,30.76,0.0,35.0,37.93,29.57,14.65,17.85,31.4,28.16,45.79,21.38
410982,Ontario,Trenton,44.101128,-77.576309,male,Master,Rural,29465.0,Married,Star,4237.37,Standard,683,683.0,,False,216.2,9.008333333333333,49.38,38379.84,60.6,25.35,0.0,24.0,27.39,32.06,32.06,8.51,22.8,34.78,22.08,10.33
905213,British Columbia,Vancouver,49.28273,-123.12074,female,Master,Rural,29465.0,Married,Star,4237.37,Standard,1167,1167.0,,False,154.2,8.566666666666666,63.07,33062.68,69.88,32.62,1.0,18.0,29.05,46.82,8.11,16.02,56.25,33.38,8.0,0.0
