,Loyalty#,SumNumFlights,AvgNumFlights,SumPointsAccumulated,NumMonthsWithFlights,PropOfRedeem,PropOfCompanionFlights,AvgVarNumFlights,MonthsSinceLastFlight,Flights_Month_1,Flights_Month_2,Flights_Month_3,Flights_Month_4,Flights_Month_5,Flights_Month_6,Flights_Month_7,Flights_Month_8,Flights_Month_9,Flights_Month_10,Flights_Month_11,Flights_Month_12,PropCompFlights_Month_1,PropCompFlights_Month_2,PropCompFlights_Month_3,PropCompFlights_Month_4,PropCompFlights_Month_5,PropCompFlights_Month_6,PropCompFlights_Month_7,PropCompFlights_Month_8,PropCompFlights_Month_9,PropCompFlights_Month_10,PropCompFlights_Month_11,PropCompFlights_Month_12,PropCompFlightsSeason_LowSeasonEarlyYear,PropCompFlightsSeason_PeakSeasonSummer,PropCompFlightsSeason_Autumn,PropCompFlightsSeason_HolidayPeak
89,105063,36,6.0,10730.0,6,0.0,16.67,77.46,1,0.0,0.0,0.0,25.0,11.11,25.0,0.0,0.0,2.78,2.78,33.33,0.0,0.0,0.0,0.0,11.11,0.0,55.56,0.0,0.0,0.0,0.0,0.0,0.0,7.69,55.56,0.0,0.0
90,105073,62,8.857142857142858,15504.0,7,0.0,19.35,40.41,0,0.0,0.0,0.0,16.13,12.9,6.45,24.19,0.0,12.9,9.68,0.0,17.74,0.0,0.0,0.0,10.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,45.45,5.56,21.05,14.29,45.45
91,105074,221,8.185185185185185,47103.17,27,30.62,24.43,36.81,0,9.44,7.89,11.74,9.09,12.25,0.0,7.58,8.7,12.73,14.45,13.16,13.43,3.33,50.0,0.0,39.88,36.36,0.0,100.0,33.33,33.33,31.48,40.0,1.96,23.58,59.49,26.09,1.96
92,105193,11,11.0,576.0,1,0.0,45.45,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45,0.0,0.0,0.0,0.0,45.45,0.0
93,105214,193,6.655172413793103,52950.72,29,42.58,27.98,67.47,1,16.32,1.99,8.87,2.78,20.52,10.07,17.73,3.37,10.6,2.17,5.87,17.73,0.0,100.0,0.0,100.0,7.54,33.33,76.79,100.0,18.52,100.0,52.22,0.0,11.78,72.92,31.67,0.0
94,105251,64,6.4,14151.01,9,0.0,20.31,99.15,18,26.65,14.04,0.0,4.58,1.43,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.76,0.0,0.0,0.0
95,105335,173,7.521739130434782,35531.76,22,60.7,35.26,57.09,1,9.01,12.31,11.68,18.02,1.96,22.97,29.41,12.37,12.99,2.47,25.49,0.0,63.33,73.21,25.4,13.33,100.0,17.69,73.33,33.33,64.55,0.0,7.69,0.0,32.41,32.96,51.06,0.0
96,105552,156,6.24,44521.17,25,14.42,25.0,72.89,2,3.39,12.89,5.1,3.14,21.11,28.81,17.14,7.19,7.19,8.22,0.0,20.65,0.0,16.67,100.0,33.33,12.82,47.06,44.25,0.0,12.5,12.12,0.0,0.0,21.37,33.39,17.68,0.0
97,105688,227,8.107142857142858,30217.03,28,42.7,24.67,50.95,0,3.49,8.11,13.21,7.52,18.32,10.81,12.45,8.44,14.86,12.85,10.93,11.79,0.0,66.67,23.23,6.67,0.0,37.5,57.78,0.0,45.45,0.0,27.22,71.83,13.54,33.17,22.13,71.83
98,105712,173,7.863636363636363,32220.489999999998,21,29.88,34.68,62.71,0,14.69,0.0,0.68,16.27,3.64,43.24,22.1,21.96,5.12,11.05,11.05,5.41,55.05,0.0,0.0,0.0,100.0,56.25,0.0,45.56,100.0,0.0,86.61,100.0,21.32,27.67,53.97,100.0
99,105789,211,8.44,46005.81,25,23.79,23.7,47.77,0,13.66,5.38,14.37,11.4,0.0,4.17,22.73,0.0,7.78,8.84,13.52,12.52,0.0,100.0,0.0,0.0,0.0,100.0,36.95,0.0,0.0,27.78,0.0,49.83,8.43,41.74,5.93,49.83
100,105835,49,8.166666666666666,9306.0,6,0.0,30.61,53.89,0,0.0,0.0,0.0,0.0,6.12,22.45,0.0,0.0,10.2,28.57,22.45,10.2,0.0,0.0,0.0,0.0,100.0,9.09,0.0,0.0,80.0,50.0,0.0,0.0,100.0,9.09,36.67,0.0
101,105841,285,9.827586206896552,42480.48,29,9.99,14.74,44.94,0,6.52,9.14,11.45,6.33,9.85,19.57,18.24,5.69,13.69,8.81,9.14,7.09,33.33,0.0,33.23,4.76,68.33,0.0,16.67,26.67,12.82,17.36,0.0,0.0,22.2,12.02,10.85,0.0
102,105921,256,9.142857142857142,42887.93,28,63.94,25.78,51.88,0,2.86,5.14,1.58,8.11,21.43,11.71,11.94,16.24,11.0,12.91,12.87,15.71,0.0,25.4,0.0,9.76,46.67,28.17,28.87,26.15,45.13,54.2,0.0,0.0,26.25,27.4,21.39,0.0
103,105932,144,6.260869565217392,31991.36,22,20.24,20.14,68.82,0,26.41,5.66,12.91,5.29,5.44,0.0,11.32,12.02,20.98,6.33,0.0,22.57,45.8,100.0,0.0,80.0,0.0,0.0,0.0,15.15,0.0,11.11,0.0,11.57,34.93,9.8,7.41,11.57
104,105992,228,8.76923076923077,50203.15,26,32.42,16.23,55.24,0,10.34,7.65,4.88,11.94,22.73,9.45,16.4,31.82,9.25,14.81,9.09,6.2,0.0,33.33,100.0,22.5,0.0,0.0,22.22,0.0,76.39,19.83,0.0,33.33,16.49,3.7,34.73,33.33
105,106001,172,6.142857142857143,46863.53,28,46.51,31.4,60.05,0,11.12,17.42,6.44,16.33,16.77,0.0,4.27,12.98,4.66,10.71,7.75,7.01,13.33,33.33,70.83,0.0,66.67,0.0,100.0,33.04,13.33,50.0,10.0,38.89,29.76,49.49,19.91,38.89
106,106037,274,8.5625,55667.18,30,0.0,23.72,62.5,0,6.54,5.48,9.46,4.53,4.53,20.29,13.83,9.03,7.12,10.42,5.91,14.89,41.43,100.0,0.0,18.75,0.0,11.11,33.56,89.44,0.0,0.0,3.7,25.93,34.07,32.13,1.15,25.93
107,106038,153,5.884615384615385,29975.35,25,73.21,22.88,71.99,1,5.29,10.4,7.86,20.0,5.63,22.35,12.53,15.38,10.23,4.78,18.6,0.0,33.33,33.33,0.0,23.08,0.0,26.02,81.67,30.0,0.0,0.0,29.17,0.0,7.53,39.69,23.33,0.0
108,106046,232,7.25,53489.6,30,22.81,22.41,75.3,0,7.49,1.47,3.81,5.0,15.12,20.76,4.37,14.87,7.58,10.16,11.07,10.37,33.33,100.0,66.67,33.33,0.0,20.0,47.22,0.0,50.0,13.33,26.11,75.66,30.72,18.81,13.76,75.66
109,106048,11,11.0,596.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,106218,193,7.423076923076923,44714.74,25,35.4,33.68,59.05,0,0.65,15.18,11.41,0.0,15.73,4.24,16.52,6.42,7.43,16.18,24.53,16.98,100.0,48.48,43.43,0.0,0.0,66.67,54.7,0.0,33.33,46.03,15.38,0.0,38.17,42.95,27.49,0.0
111,106397,122,5.809523809523809,30059.75,20,11.91,35.25,90.86,0,13.03,5.66,19.51,3.39,3.77,7.55,0.0,49.49,1.89,4.72,14.35,30.19,0.0,0.0,66.67,0.0,0.0,100.0,0.0,2.78,0.0,100.0,92.59,18.75,37.95,35.19,92.31,18.75
112,106444,47,7.833333333333333,12108.0,6,100.0,21.28,69.65,0,0.0,0.0,19.15,0.0,4.26,0.0,8.51,25.53,0.0,8.51,0.0,34.04,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,18.18,25.0,100.0,0.0
113,106477,115,5.2272727272727275,39976.72,21,0.0,28.7,79.85,0,4.23,19.57,21.74,10.87,16.03,26.96,0.0,25.51,4.99,0.0,4.48,7.17,0.0,0.0,60.0,0.0,63.33,0.0,0.0,30.54,100.0,0.0,30.0,0.0,41.67,15.27,80.56,0.0
114,106509,15,7.5,1202.0,2,0.0,66.67,122.57,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29,0.0,100.0,0.0,0.0,0.0,64.29,100.0,0.0
115,106592,254,10.583333333333334,35691.89,24,22.71,19.29,33.54,1,7.18,10.51,6.67,10.71,9.55,17.72,16.44,8.14,13.4,0.0,20.0,15.32,0.0,55.19,100.0,6.67,0.0,0.0,42.1,0.0,0.0,0.0,55.56,34.31,26.31,18.48,18.52,34.31
116,106616,24,8.0,4504.0,3,0.0,0.0,37.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,45.83,0.0,20.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,106623,16,8.0,2634.0,2,0.0,18.75,53.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.75,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,0.0,0.0,27.27,0.0
118,106637,161,5.962962962962963,42475.87,26,55.04,32.92,68.59,2,0.0,12.85,3.8,15.3,9.07,8.13,22.03,8.47,13.63,13.98,10.79,8.81,0.0,52.78,100.0,0.0,13.33,6.06,53.85,0.0,49.83,53.98,0.0,100.0,26.82,10.34,44.33,100.0
119,106689,105,5.0,31628.09,21,49.44,47.62,76.94,0,17.86,8.93,16.07,16.07,0.0,0.0,45.24,4.56,5.16,18.65,11.11,10.71,40.0,60.0,22.22,0.0,0.0,0.0,59.17,33.33,0.0,88.89,66.67,100.0,27.27,68.18,61.9,100.0
120,106754,151,7.55,33753.08,20,54.11,27.81,70.54,0,16.18,0.0,5.32,12.47,21.5,0.0,32.21,14.19,9.59,6.9,0.0,1.72,33.04,0.0,100.0,12.82,24.75,0.0,14.51,14.58,27.78,100.0,0.0,100.0,33.88,19.2,38.89,100.0
121,106757,175,7.608695652173913,41400.4,23,0.0,12.57,68.38,0,9.25,1.47,0.0,5.75,20.38,24.36,14.92,22.13,0.0,2.74,8.4,10.29,8.33,100.0,0.0,4.17,36.13,0.0,36.67,0.0,0.0,0.0,10.0,0.0,29.59,5.41,7.14,0.0
122,106776,204,10.2,26029.56,20,45.74,19.12,50.05,0,4.35,0.0,17.69,14.09,0.0,21.63,8.7,24.5,5.4,17.39,9.62,14.49,66.67,0.0,0.0,57.78,0.0,3.33,0.0,37.69,21.67,25.0,0.0,0.0,21.64,19.91,16.03,0.0
123,106838,208,8.0,31165.53,26,0.0,30.29,62.35,0,3.0,4.33,6.69,7.58,0.0,14.54,9.1,24.57,15.33,11.54,0.0,16.05,100.0,0.0,100.0,38.1,0.0,37.41,33.04,0.0,82.05,47.22,0.0,0.0,52.75,13.08,61.14,0.0
124,106839,197,6.793103448275862,56252.59,28,18.66,23.86,77.83,0,2.95,0.86,4.76,5.1,10.88,16.13,20.24,19.35,4.25,14.51,10.16,21.18,0.0,0.0,0.0,0.0,33.33,0.0,0.0,22.22,22.22,73.21,25.4,46.55,12.28,2.67,40.56,46.55
125,106936,213,8.52,37810.17,25,28.94,20.66,69.94,0,8.75,12.27,7.35,3.14,13.28,22.01,26.25,22.5,9.78,13.75,11.26,1.25,0.0,15.0,0.0,0.0,33.33,12.22,14.29,50.0,69.05,0.0,23.23,100.0,10.59,20.92,32.22,100.0
126,106946,259,7.848484848484849,60258.54,32,53.34,18.15,52.26,0,8.12,11.48,5.01,10.94,11.61,9.31,17.42,10.94,9.26,3.09,5.45,8.5,8.93,55.05,0.0,0.0,15.15,0.0,12.7,0.0,71.85,66.67,19.23,0.0,18.63,5.9,55.01,0.0
127,106964,16,5.333333333333333,5803.0,3,71.5,25.0,96.22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.75,6.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,100.0,25.0,0.0,0.0,25.0,25.0
128,106978,210,7.241379310344827,47636.93,28,11.93,23.33,62.6,0,2.1,14.31,12.68,7.05,19.9,12.0,7.32,0.0,2.44,12.14,6.07,10.51,37.5,21.11,0.0,11.11,26.15,5.56,0.0,0.0,0.0,50.93,83.33,3.7,18.78,4.17,61.73,3.7
129,106979,210,8.076923076923077,29777.27,26,79.08,37.62,58.9,0,13.72,0.0,5.22,5.33,16.29,14.66,22.15,23.68,5.22,16.32,5.22,6.01,30.95,0.0,0.0,66.67,24.87,91.11,18.33,0.0,100.0,13.75,100.0,33.33,23.61,43.45,36.38,33.33
130,107037,152,8.444444444444445,22960.239999999998,18,24.37,26.97,41.07,1,0.0,24.44,0.0,8.89,6.67,14.83,0.0,20.55,8.39,23.1,15.74,20.55,0.0,0.0,0.0,0.0,0.0,11.67,0.0,40.83,32.5,0.0,80.56,50.0,0.0,24.44,28.36,50.0
131,107067,171,6.333333333333333,47887.51,26,49.21,14.04,54.17,0,10.76,5.12,18.53,6.64,8.57,12.12,13.05,3.03,8.24,18.3,0.0,10.8,6.67,50.0,25.93,70.83,0.0,0.0,0.0,100.0,0.0,19.35,0.0,0.0,18.83,3.03,14.07,0.0
132,107119,229,8.481481481481481,42817.36,27,23.59,36.68,53.77,0,10.3,11.34,5.23,3.12,0.0,22.19,7.29,13.04,10.3,4.19,14.05,17.71,30.95,0.0,80.56,100.0,0.0,52.41,71.43,3.7,75.0,0.0,56.47,11.76,31.35,31.83,55.31,11.76
133,107141,153,6.375,32685.13,23,57.48,25.49,77.51,0,3.15,12.89,18.34,11.67,15.0,1.21,38.87,0.0,8.55,3.15,16.12,11.67,0.0,37.41,32.79,85.71,66.67,0.0,0.0,0.0,66.67,0.0,23.81,0.0,36.39,0.0,23.62,0.0
134,107203,240,8.88888888888889,50885.54,25,17.85,30.83,70.76,2,4.84,0.52,8.56,11.76,5.05,17.28,23.23,16.89,7.33,6.45,2.78,16.89,66.67,0.0,33.33,35.19,0.0,0.0,53.37,56.7,76.92,100.0,58.33,0.0,21.65,36.41,63.24,0.0
135,107212,184,8.363636363636363,38225.07,22,64.25,25.0,37.0,0,18.96,11.22,16.18,16.18,0.0,17.72,0.0,10.73,18.7,11.58,5.47,14.71,22.5,22.62,54.55,0.0,0.0,4.17,0.0,0.0,10.0,64.29,77.78,70.0,24.11,1.96,37.73,70.0
136,107296,93,5.8125,19667.82,15,50.09,35.48,83.16,1,5.88,1.96,0.0,17.65,7.84,7.84,17.65,17.65,16.88,5.88,4.72,76.43,100.0,0.0,0.0,22.22,0.0,25.0,100.0,0.0,33.33,33.33,60.0,34.31,29.41,45.45,22.22,34.31
137,107385,84,7.0,18097.18,12,61.46,41.67,80.12,0,1.33,10.67,4.0,2.67,20.0,21.33,21.33,2.67,0.0,0.0,9.33,68.89,0.0,37.5,100.0,0.0,46.67,0.0,25.0,50.0,0.0,0.0,57.14,93.33,44.83,14.71,57.14,93.33
138,107420,65,8.125,17207.95,8,33.07,18.46,59.0,4,7.14,0.0,8.93,16.07,19.64,16.07,0.0,32.14,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,33.33,0.0,32.5
139,107461,95,3.9583333333333335,39805.12,22,21.53,46.32,93.49,0,2.76,15.22,7.56,12.31,0.0,1.52,5.11,33.13,2.63,0.0,15.91,17.21,0.0,47.22,0.0,100.0,0.0,0.0,0.0,81.85,0.0,0.0,55.0,5.13,40.28,71.97,36.67,5.13
140,107466,146,6.636363636363637,38996.659999999996,22,10.15,17.81,54.74,0,12.5,13.18,21.61,6.25,17.52,13.77,9.38,28.12,7.34,7.88,11.41,15.62,50.0,0.0,46.15,100.0,24.75,0.0,0.0,0.0,21.67,0.0,0.0,0.0,38.08,0.0,6.3,0.0
141,107487,74,6.166666666666667,15108.96,12,19.35,37.84,46.3,0,0.0,10.0,0.0,2.0,40.8,0.0,0.0,20.0,8.0,33.2,14.0,24.0,0.0,0.0,0.0,100.0,4.76,0.0,0.0,40.0,50.0,66.67,14.29,66.67,7.33,40.0,73.33,66.67
142,107519,76,9.5,16796.0,8,24.07,22.37,50.95,2,0.0,0.0,3.95,17.11,18.42,1.32,17.11,14.47,14.47,13.16,0.0,0.0,0.0,0.0,33.33,46.15,50.0,100.0,0.0,0.0,0.0,20.0,0.0,0.0,46.67,4.0,9.52,0.0
143,107571,158,7.9,30298.07,20,47.32,40.51,59.36,0,21.95,0.0,0.0,20.53,14.17,0.0,5.96,17.08,17.65,4.92,7.32,24.46,44.44,0.0,0.0,29.02,72.78,0.0,100.0,65.15,0.0,25.0,0.0,45.11,47.13,74.17,4.76,45.11
144,107649,245,9.074074074074074,43907.3,27,38.46,20.41,44.5,0,12.51,11.09,0.0,10.0,4.6,16.43,7.7,16.26,5.74,9.49,11.27,14.91,21.85,17.78,0.0,0.0,0.0,34.31,0.0,33.33,33.33,56.57,0.0,0.0,13.28,22.49,42.44,0.0
145,107719,136,6.181818181818182,42753.6,21,29.92,17.65,64.25,0,4.84,6.69,20.97,20.36,22.34,6.19,6.69,24.19,6.45,14.89,17.55,8.06,100.0,0.0,0.0,0.0,0.0,0.0,100.0,46.67,0.0,0.0,33.33,100.0,4.17,67.67,16.67,100.0
146,107730,135,9.642857142857142,23408.77,14,39.68,27.41,44.86,0,9.35,7.48,10.28,6.54,14.02,7.48,14.95,2.8,5.61,12.15,6.54,67.6,50.0,0.0,36.36,71.43,13.33,62.5,0.0,100.0,0.0,0.0,14.29,54.7,31.37,29.63,3.85,54.7
147,107835,19,9.5,4132.0,2,80.86,42.11,22.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.89,42.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,62.5,0.0,0.0,27.27,62.5
148,107902,160,7.619047619047619,29673.03,20,27.53,23.75,73.95,0,17.14,21.78,11.86,11.86,1.69,37.75,3.39,0.0,23.73,4.2,7.39,14.08,0.0,50.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,50.0,76.39,18.98,33.33,71.11,76.39
149,107993,142,5.916666666666667,32361.8,22,0.0,41.55,65.73,1,13.2,24.44,0.0,13.28,5.95,15.28,10.73,0.0,23.32,8.33,2.71,9.97,51.67,40.97,0.0,83.33,4.55,90.91,79.49,0.0,18.18,0.0,87.5,0.0,48.73,87.5,17.32,0.0
150,108264,327,9.909090909090908,54066.13,33,55.05,20.18,43.65,0,5.71,7.26,6.56,9.45,7.64,10.82,15.88,11.82,7.45,10.63,9.0,9.07,0.0,24.44,0.0,33.33,0.0,53.27,0.0,0.0,78.89,22.35,44.44,11.31,17.61,19.56,42.4,11.31
151,108346,38,6.333333333333333,7610.0,6,0.0,21.05,51.57,4,10.53,2.63,21.05,18.42,26.32,0.0,0.0,21.05,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,30.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,23.33,12.5,0.0,0.0
152,108367,83,6.384615384615385,23958.46,13,0.0,13.25,67.53,11,100.0,0.0,0.0,0.0,0.0,13.76,6.19,30.05,0.0,3.66,30.05,16.29,0.0,0.0,0.0,0.0,0.0,26.67,100.0,0.0,0.0,100.0,0.0,0.0,0.0,19.7,10.83,0.0
153,108381,185,7.4,52884.17,24,38.93,27.03,69.46,0,3.67,0.0,17.11,8.17,18.33,17.11,16.33,10.0,2.67,8.22,12.0,6.67,50.0,0.0,0.0,0.0,16.58,0.0,77.19,100.0,0.0,66.67,55.56,0.0,8.21,46.41,75.0,0.0
154,108430,220,7.857142857142857,43618.22,28,11.24,15.45,50.88,0,10.95,10.95,13.19,5.43,10.08,14.24,5.4,19.78,15.45,12.09,11.12,6.53,10.37,22.22,16.67,15.0,100.0,0.0,0.0,38.89,2.38,36.36,0.0,0.0,26.64,10.14,4.5,0.0
155,108440,176,8.0,31353.78,22,21.75,32.95,50.15,1,10.19,7.27,18.18,8.98,1.82,24.81,9.29,0.0,20.38,14.07,23.64,12.4,32.06,0.0,70.0,15.08,0.0,0.0,0.0,0.0,33.33,76.39,38.46,73.21,31.83,0.0,47.54,73.21
156,108462,166,6.64,43212.47,23,49.14,36.14,68.86,0,0.0,16.89,10.34,6.33,4.91,13.92,8.01,29.97,10.27,11.39,0.0,4.91,0.0,61.57,100.0,0.0,15.0,63.64,0.0,39.81,25.0,0.0,0.0,65.0,60.56,29.79,13.33,65.0
157,108528,233,8.62962962962963,44672.56,25,10.99,24.03,56.51,1,1.55,13.23,16.72,12.94,15.6,12.56,16.35,6.05,0.0,7.87,6.79,0.0,16.67,47.22,23.33,3.03,40.34,55.19,11.9,0.0,0.0,42.86,19.44,0.0,25.57,25.21,21.64,0.0
158,108625,227,7.566666666666666,47537.85,30,29.78,38.33,59.07,0,7.54,12.98,3.21,7.88,13.97,13.77,19.18,1.9,6.63,10.24,4.52,18.5,66.67,4.55,100.0,37.5,35.73,85.71,0.0,0.0,32.78,53.33,0.0,31.55,33.33,66.43,35.56,31.55
159,108666,107,5.631578947368421,24983.69,18,74.53,53.27,73.26,0,5.56,26.2,6.94,2.5,22.22,8.33,0.0,0.0,20.28,16.11,19.07,6.94,50.0,54.44,60.0,100.0,50.0,50.0,0.0,0.0,17.78,66.67,85.0,100.0,67.28,50.0,56.51,100.0
160,108857,44,6.285714285714286,8036.99,7,100.0,22.73,62.78,9,31.58,31.58,36.84,0.0,0.0,0.0,0.0,0.0,11.69,0.0,88.31,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.83,0.0,5.26,0.0,36.04,0.0
161,108896,56,4.666666666666667,20648.55,12,0.0,42.86,68.58,12,0.0,0.0,0.0,0.0,0.0,0.0,8.84,30.52,5.23,5.23,30.52,19.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.58,100.0,100.0,0.0,63.33,0.0,50.0,25.38,63.33
162,108907,193,6.655172413793103,45123.01,29,40.66,21.76,60.01,0,5.45,6.89,3.64,9.43,16.92,10.53,21.78,2.13,6.87,14.53,12.84,6.16,100.0,58.73,100.0,53.57,29.97,0.0,0.0,100.0,0.0,0.0,3.33,88.89,41.4,4.25,1.67,88.89
163,109022,140,8.235294117647058,25629.58,17,14.07,22.86,48.1,0,10.89,23.08,7.16,25.77,28.21,0.0,0.0,0.0,23.77,25.25,0.0,10.2,63.33,22.22,66.67,19.05,9.09,0.0,0.0,0.0,0.0,13.75,0.0,33.33,32.96,0.0,6.88,33.33
164,109023,165,9.705882352941176,21905.53,17,100.0,24.85,33.93,0,14.56,16.52,13.7,0.0,24.19,0.0,14.52,25.23,20.97,12.9,8.06,21.88,6.25,29.17,0.0,0.0,0.0,0.0,55.56,65.48,0.0,0.0,0.0,30.94,8.03,62.17,0.0,30.94
165,109029,8,8.0,974.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,109203,197,8.208333333333334,24847.96,24,13.64,14.72,55.42,0,5.56,15.15,9.66,13.64,21.86,0.0,0.0,20.33,9.17,8.39,15.25,8.06,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.52,63.33,44.95,0.0,2.5,0.0,67.95,0.0
167,109399,153,8.052631578947368,30135.77,19,0.0,35.95,60.76,1,17.32,0.0,10.69,0.0,28.6,17.1,28.99,13.04,11.0,0.0,10.82,0.0,0.0,0.0,73.81,0.0,0.0,85.71,0.0,77.78,20.83,0.0,100.0,0.0,12.62,78.29,61.67,0.0
168,109478,211,7.814814814814815,33860.12,25,26.5,19.91,70.9,1,5.03,3.15,4.05,0.67,9.46,22.46,20.78,5.27,10.81,16.06,12.36,17.54,20.83,0.0,66.67,100.0,0.0,0.0,39.29,100.0,75.0,0.0,0.0,0.0,18.06,27.37,11.76,0.0
169,109495,209,8.36,41124.46,24,8.79,33.01,50.26,0,10.81,1.81,14.09,14.35,13.45,25.2,4.05,17.57,14.26,12.16,11.11,7.68,62.5,66.67,68.33,27.47,43.33,14.58,100.0,61.54,0.0,44.44,0.0,54.44,44.76,32.64,6.06,54.44
170,109517,179,7.458333333333333,36801.520000000004,24,34.66,42.46,72.9,1,5.84,6.94,25.0,2.11,7.91,24.5,30.24,0.0,12.5,12.25,9.0,6.46,33.33,87.78,0.0,100.0,100.0,32.29,33.18,0.0,20.0,64.58,0.0,100.0,58.99,31.65,27.08,100.0
171,109552,107,4.6521739130434785,35168.479999999996,22,0.0,10.28,93.16,1,31.59,12.18,13.81,4.09,8.93,5.71,30.36,5.71,21.43,5.71,11.27,0.0,8.89,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,10.52,0.0,42.22,0.0
172,109612,79,7.181818181818182,10382.13,11,53.72,26.58,68.73,5,22.92,10.42,16.67,16.67,22.92,2.08,8.33,0.0,0.0,9.45,0.0,90.55,27.27,60.0,0.0,75.0,45.45,0.0,100.0,0.0,0.0,0.0,0.0,0.0,39.53,80.0,0.0,0.0
173,109660,189,6.517241379310345,51196.36,28,32.2,14.29,67.96,0,8.0,4.81,6.98,14.01,17.44,19.6,7.08,3.3,4.22,2.33,14.65,17.02,62.04,100.0,0.0,4.17,6.67,12.7,0.0,21.43,66.67,0.0,0.0,0.0,30.73,14.48,7.79,0.0
174,109767,210,7.0,48122.4,30,47.68,28.57,54.75,0,10.51,13.33,9.96,8.54,10.78,3.87,17.73,11.75,6.71,3.87,10.03,9.56,0.0,64.58,66.67,57.14,13.33,100.0,5.56,0.0,66.67,16.67,66.87,0.0,32.77,13.8,59.49,0.0
175,109840,141,5.64,33532.99,24,24.39,21.28,71.08,0,5.47,11.42,29.27,2.92,20.05,24.11,11.97,7.91,6.98,14.99,0.0,7.32,0.0,73.33,0.0,100.0,0.0,20.63,66.67,55.56,0.0,16.67,0.0,0.0,24.56,28.57,16.67,0.0
176,109896,192,10.105263157894736,32198.1,19,18.81,16.67,45.58,1,4.0,12.16,17.28,0.0,16.0,5.33,18.67,26.23,16.25,10.67,13.33,16.25,0.0,33.33,0.0,0.0,0.0,100.0,0.0,6.14,0.0,75.0,30.0,68.33,4.76,9.85,16.67,68.33
177,109903,184,6.571428571428571,45906.82,27,37.84,28.8,76.19,0,3.26,15.14,15.19,15.28,12.31,3.2,32.2,2.74,8.81,13.66,3.96,28.81,66.67,27.78,20.83,0.0,15.0,0.0,47.37,50.0,100.0,5.56,100.0,47.06,24.63,20.83,51.11,47.06
178,109956,92,7.076923076923077,29298.1,12,0.0,4.35,72.85,11,100.0,0.0,0.0,0.0,0.0,0.0,13.42,29.31,8.5,10.96,1.11,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,0.0,100.0,0.0,0.0,0.0,22.14,0.0
179,110001,167,7.260869565217392,35258.21,23,45.23,26.35,53.38,1,6.85,11.34,16.12,10.72,0.0,12.43,7.25,0.0,19.38,19.38,20.93,15.39,47.22,53.81,24.75,0.0,0.0,66.67,32.5,0.0,0.0,29.02,0.0,57.78,30.33,32.38,9.67,57.78
180,110030,75,7.5,14046.960000000001,9,0.0,4.0,68.64,18,14.67,26.65,40.1,0.0,17.36,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,0.0,0.0,0.0
